UserId,Reputation,ViewCount,UpVotes,Answers_to_Questions,Total_Answer_Score,Comments_to_Questions,Total_c2q_Score,Comments_to_Answers,Total_c2a_Score
"6617","1","49","0","1","6","","","",""
"6623","1","11","0","1","12","","","",""
"6497","1","40","0","1","-2","","","",""
"6459","1","16","0","","","1","0","",""
"6215","1","18","0","1","6","","","",""
"3843","1","14","0","1","0","","","",""
"85430","1","30","0","","","","","2","6"
"4394","1","21","0","1","45","","","",""
"4094","1","102","0","1","1","","","",""
"26673","1","101","0","","","1","0","2","0"
"26445","1","5","0","1","0","","","",""
"26980","1","4","0","1","1","","","",""
"27213","1","11","0","","","1","0","",""
"27348","1","21","0","","","1","0","1","0"
"2546","1","24","0","1","36","","","",""
"2639","1","4","0","1","0","","","",""
"2640","1","7","0","","","1","0","",""
"25424","1","191","0","2","24","","","",""
"50125","1","0","0","","","1","0","",""
"25302","1","5","0","1","12","","","",""
"49843","1","2","0","","","1","0","",""
"25962","1","9","0","1","0","","","",""
"25775","1","8","0","1","0","","","",""
"25867","1","23","0","1","5","","","",""
"25868","1","12","0","","","","","1","0"
"25910","1","60","0","1","43","","","",""
"26195","1","5","0","1","0","","","",""
"26102","1","5","0","1","0","","","",""
"26236","1","27","0","","","5","0","",""
"23263","1","21","0","","","1","0","",""
"23362","1","40","0","1","-1","1","0","",""
"23369","1","11","0","1","0","","","",""
"23814","1","24","0","1","6","","","",""
"23982","1","14","0","","","2","2","",""
"23856","1","6","0","1","-1","","","",""
"23948","1","10","0","1","0","","","3","0"
"23605","1","16","0","1","0","","","",""
"23678","1","376","0","2","48","","","",""
"24825","1","16","0","1","13","","","",""
"24647","1","24","0","","","1","0","",""
"24625","1","38","0","1","0","","","",""
"24906","1","10","0","1","7","","","",""
"24967","1","23","0","1","5","","","",""
"24975","1","9","0","1","1","","","",""
"24614","1","10","0","2","8","","","",""
"24383","1","7","0","1","0","","","",""
"1526","1","25","0","1","0","","","",""
"28049","1","3","0","1","0","","","",""
"28065","1","280","0","","","","","1","0"
"2080","1","26","0","2","3","","","1","0"
"2104","1","182","0","1","4","","","",""
"82331","1","2","0","1","4","","","",""
"82447","1","3","0","","","1","0","",""
"82573","1","11","0","1","-2","","","3","0"
"27480","1","3","0","","","3","0","",""
"27549","1","23","0","","","","","1","0"
"27914","1","13","0","1","-1","","","1","0"
"27789","1","30","0","1","0","","","",""
"81553","1","1","0","","","1","0","",""
"81663","1","2","0","","","2","0","",""
"82048","1","11","0","","","","","1","2"
"3564","1","25","0","1","3","","","1","0"
"3138","1","70","0","1","7","","","",""
"3180","1","255","0","1","10","","","",""
"3231","1","0","0","1","1","","","",""
"3292","1","41","0","1","1","1","0","",""
"3331","1","28","0","1","12","","","",""
"2898","1","3","0","1","0","","","",""
"3431","1","125","0","1","0","","","1","0"
"3457","1","14","0","1","22","","","",""
"1258","1","14","0","1","0","","","1","0"
"983","1","51","0","1","-17","","","",""
"957","1","15","0","1","3","","","",""
"765","1","193","0","3","30","","","",""
"590","1","33","0","1","0","","","",""
"466","1","18","0","1","16","","","",""
"83430","1","16","0","","","3","0","",""
"57442","1","18","0","","","1","0","",""
"57266","1","6","0","1","4","","","",""
"56942","1","5","0","1","14","","","",""
"57093","1","1","0","1","0","","","",""
"30846","1","8","0","1","0","","","1","0"
"31013","1","2","0","1","1","","","",""
"31052","1","7","0","1","0","","","",""
"85386","1","0","0","1","3","","","",""
"4454","1","23","0","1","6","","","",""
"4424","1","27","0","1","27","","","",""
"33653","1","14","0","1","-2","","","",""
"86557","1","4","0","1","-4","","","",""
"33711","1","2","0","1","0","","","",""
"8543","1","45","0","1","2","","","",""
"9012","1","16","0","1","5","","","",""
"8059","1","79","0","2","9","","","1","0"
"8373","1","60","0","1","2","","","",""
"8393","1","4","0","1","0","","","",""
"7972","1","50","0","1","5","","","",""
"8015","1","15","0","2","1","","","1","0"
"8040","1","18","0","1","0","","","",""
"4288","1","7","0","1","0","","","",""
"3838","1","55","0","3","25","","","",""
"3856","1","71","0","1","1","","","1","0"
"9126","1","2","0","1","0","","","",""
"9293","1","8","0","1","0","","","",""
"57469","1","2","0","","","1","0","",""
"9730","1","16","0","1","-2","","","",""
"9680","1","3","0","1","0","","","",""
"9538","1","22","0","1","0","","","",""
"9831","1","21","0","1","33","","","",""
"9819","1","43","0","1","-4","","","",""
"10048","1","298","0","1","4","","","",""
"31938","1","30","0","2","-6","","","",""
"31587","1","8","0","","","1","0","",""
"31590","1","6","0","","","1","0","",""
"37596","1","4","0","1","0","","","",""
"10663","1","173","0","","","1","0","",""
"10398","1","54","0","1","3","","","",""
"10405","1","10","0","2","0","","","",""
"10356","1","11","0","1","3","","","",""
"11256","1","8","0","1","0","","","",""
"11207","1","18","0","1","13","","","",""
"37983","1","3","0","","","1","0","",""
"37320","1","14","0","1","-4","","","",""
"11334","1","80","0","1","-2","","","",""
"11360","1","27","0","1","0","","","",""
"36943","1","11","0","1","-2","","","",""
"36836","1","11","0","1","0","","","",""
"11435","1","14","0","1","12","","","",""
"32466","1","8","0","","","2","1","",""
"32023","1","7","0","1","1","","","",""
"32024","1","0","0","","","1","0","",""
"32082","1","20","0","1","4","","","",""
"32275","1","13","0","","","1","0","",""
"61436","1","14","0","","","","","1","0"
"61395","1","6","0","","","1","0","",""
"61671","1","2","0","1","0","","","",""
"33462","1","2","0","1","0","","","",""
"33586","1","39","0","","","1","0","",""
"32799","1","24","0","","","2","0","",""
"32907","1","48","0","1","0","","","",""
"33268","1","4","0","","","1","0","",""
"33284","1","2","0","1","0","","","",""
"41423","1","1","0","1","2","","","",""
"12711","1","11","0","1","1","","","",""
"12685","1","9","0","1","1","","","",""
"12786","1","78","0","1","3","","","1","0"
"12937","1","10","0","1","0","","","",""
"12906","1","9","0","1","4","","","",""
"38650","1","54","0","","","1","0","",""
"12351","1","19","0","1","1","","","",""
"12580","1","41","0","2","9","","","",""
"12520","1","10","0","1","0","","","",""
"12185","1","19","0","","","3","1","2","0"
"67179","1","4","0","1","0","","","",""
"13390","1","62","0","1","-1","","","",""
"68212","1","1","0","","","1","0","",""
"66650","1","9","0","1","-1","","","",""
"64520","1","2","0","","","3","0","",""
"64562","1","4","0","","","1","0","",""
"14325","1","1","0","1","0","","","1","0"
"14150","1","32","0","1","0","","","",""
"14509","1","4","0","1","0","","","",""
"42149","1","10","0","1","1","","","",""
"14047","1","6","0","1","37","","","",""
"15727","1","4","0","1","0","","","",""
"15254","1","5","0","1","0","","","",""
"14700","1","143","0","1","5","","","",""
"14633","1","4","0","1","11","","","",""
"14642","1","32","0","1","5","","","",""
"14827","1","2","0","1","1","","","",""
"15033","1","4","0","1","4","","","",""
"15061","1","7","0","1","1","","","",""
"15144","1","68","0","1","0","","","",""
"7071","1","9","0","1","0","","","1","0"
"7440","1","11","0","3","4","","","",""
"33861","1","3","0","1","11","","","",""
"6997","1","12","0","1","0","","","",""
"7004","1","17","0","1","1","","","",""
"30327","1","13","0","1","-3","","","",""
"53180","1","1","0","1","4","","","",""
"30301","1","7","0","1","0","","","",""
"30220","1","15","0","","","","","2","0"
"30292","1","6","0","","","1","0","",""
"6846","1","12","0","1","7","","","",""
"6906","1","39","0","1","8","","","",""
"6362","1","42","0","1","1","","","",""
"6318","1","7","0","1","1","","","",""
"59047","1","6","0","1","17","","","1","10"
"59154","1","15","0","1","0","","","",""
"59341","1","8","0","1","0","","","",""
"59348","1","3","0","1","0","","","",""
"58938","1","6","0","1","2","","","",""
"7748","1","10","0","1","4","","","",""
"35024","1","26","0","","","1","0","",""
"35975","1","50","4","1","-2","1","0","1","0"
"34478","1","10","0","1","18","","","",""
"34589","1","27","0","","","","","4","0"
"34879","1","14","0","","","1","0","",""
"34830","1","11","0","","","2","1","",""
"57878","1","1","0","","","1","0","",""
"58536","1","3","0","1","-2","","","",""
"29475","1","26","0","1","1","","","",""
"28204","1","33","0","1","0","","","",""
"28069","1","7","0","1","-1","","","",""
"27836","1","17","0","","","2","0","",""
"27977","1","12","0","1","7","","","",""
"27503","1","3","0","1","3","","","",""
"27504","1","36","0","1","2","","","",""
"83972","1","3","0","1","0","","","",""
"81819","1","21","0","1","3","","","1","0"
"82906","1","7","0","","","1","0","",""
"82930","1","3","0","1","0","","","1","0"
"2393","1","29","0","1","3","","","",""
"2341","1","11","0","1","78","","","",""
"2232","1","7","0","1","0","","","",""
"2309","1","35","0","1","1","","","",""
"55971","1","4","0","1","3","","","",""
"56357","1","4","0","","","1","0","1","0"
"56733","1","13","0","","","","","2","0"
"5884","1","18","0","1","5","","","",""
"5818","1","14","0","1","0","","","",""
"4766","1","19","0","1","-1","","","1","0"
"4823","1","120","0","1","0","","","",""
"4922","1","21","0","","","","","1","0"
"5089","1","6","0","1","0","","","",""
"5493","1","23","0","1","0","","","",""
"5535","1","156","0","1","0","","","",""
"5643","1","43","0","1","0","","","",""
"5392","1","32","0","1","0","","","",""
"26139","1","31","0","1","-3","","","2","1"
"25915","1","2","0","1","1","","","",""
"49990","1","1","0","1","0","","","",""
"25522","1","22","0","2","2","","","",""
"25421","1","9","0","","","2","0","",""
"26953","1","7","0","1","0","","","",""
"26994","1","32","0","","","1","0","2","0"
"26398","1","5","0","1","0","","","",""
"26784","1","21","0","1","6","","","1","1"
"26792","1","7","0","1","5","","","",""
"26585","1","7","0","1","0","","","",""
"2567","1","12","0","1","25","","","",""
"2659","1","96","0","2","1","","","1","0"
"2862","1","31","0","1","5","","","",""
"2743","1","114","0","1","5","","","",""
"23426","1","8","0","1","30","","","",""
"23431","1","24","0","1","16","","","",""
"23893","1","6","0","1","0","","","",""
"23918","1","23","0","1","4","","","",""
"23843","1","12","0","1","2","","","",""
"23056","1","2","0","1","0","","","",""
"23083","1","1","0","1","0","","","",""
"23201","1","8","0","1","14","","","",""
"23248","1","8","0","","","1","0","1","0"
"23398","1","5","0","1","0","","","",""
"22730","1","15","0","1","0","","","",""
"22915","1","36","0","1","10","","","",""
"24485","1","11","0","1","0","","","",""
"24444","1","20","0","1","0","","","",""
"24429","1","12","0","1","0","","","",""
"24393","1","20","0","2","11","","","",""
"24236","1","3","0","1","0","","","",""
"24994","1","2","0","1","0","","","",""
"25154","1","14","0","1","4","","","",""
"25286","1","11","0","","","1","0","",""
"25095","1","6","0","1","-2","","","",""
"3496","1","26","0","1","8","","","",""
"3472","1","196","0","","","1","0","",""
"53048","1","4","0","1","-2","","","",""
"51311","1","4","0","","","5","0","",""
"118","1","38","0","1","1","","","",""
"269","1","73","0","","","2","0","2","0"
"446","1","34","0","2","9","","","",""
"738","1","29","0","1","2","","","",""
"989","1","30","0","1","10","","","",""
"1329","1","8","0","1","0","","","",""
"1321","1","100","0","3","25","","","",""
"1889","1","191","0","1","14","","","1","0"
"1831","1","94","0","2","19","","","",""
"1706","1","30","0","1","7","","","",""
"1697","1","21","0","1","5","","","",""
"3605","1","16","0","","","1","1","",""
"3762","1","6","0","1","-1","","","",""
"3671","1","33","0","1","0","","","",""
"3705","1","79","0","1","1","","","",""
"22387","1","13","0","1","0","","","",""
"22614","1","0","0","1","0","","","",""
"18928","1","24","0","1","7","","","",""
"18837","1","15","0","1","1","","","",""
"22022","1","6","0","1","0","","","",""
"22072","1","9","0","1","11","","","",""
"22179","1","55","0","1","3","","","",""
"22196","1","22","0","1","0","","","",""
"22245","1","6","0","","","1","0","",""
"21468","1","139","0","","","","","1","5"
"21830","1","25","0","1","-4","","","",""
"21611","1","48","0","1","13","","","",""
"21654","1","11","0","1","1","","","",""
"44156","1","29","0","1","28","","","",""
"44247","1","5","0","1","0","","","",""
"74899","1","3","0","","","1","0","",""
"75106","1","13","0","1","8","","","",""
"45001","1","14","0","","","1","0","",""
"45117","1","3","0","","","1","0","",""
"21067","1","15","0","1","2","","","",""
"20384","1","14","0","1","-1","1","0","",""
"20299","1","48","0","1","2","","","",""
"20231","1","34","0","1","0","","","",""
"20206","1","83","0","1","0","","","",""
"19607","1","62","0","","","2","0","",""
"19808","1","52","0","1","3","","","",""
"20158","1","21","0","2","5","","","",""
"19390","1","5","0","1","-1","","","",""
"19303","1","7","0","1","2","","","",""
"19097","1","11","0","1","13","","","",""
"19265","1","7","0","1","0","","","",""
"17385","1","9","0","","","1","0","1","0"
"17459","1","6","0","1","7","","","",""
"17306","1","14","0","1","0","","","",""
"17358","1","16","0","1","2","","","",""
"17535","1","17","0","1","2","","","",""
"17710","1","8","0","","","1","0","",""
"70179","1","9","0","1","0","","","",""
"74065","1","26","0","","","5","0","",""
"17099","1","15","0","","","1","0","1","0"
"16924","1","8","0","1","0","","","",""
"16930","1","20","0","1","1","","","",""
"18025","1","4","0","1","0","","","",""
"18159","1","10","0","1","-2","","","",""
"42503","1","8","0","","","1","0","",""
"42375","1","6","0","1","0","","","1","0"
"71013","1","5","0","1","-2","","","",""
"42734","1","1","0","","","1","0","",""
"69718","1","1","0","","","4","0","",""
"20626","1","14","0","","","1","0","",""
"18546","1","13","0","1","0","","","",""
"20741","1","11","0","1","0","","","",""
"74348","1","4","0","","","1","0","",""
"74465","1","12","0","","","1","0","",""
"45470","1","1","0","1","2","","","",""
"75210","1","2","0","1","-1","","","",""
"48085","1","1","0","1","0","","","",""
"74741","1","0","0","","","1","0","",""
"47434","1","7","0","","","3","0","1","0"
"49227","1","2","0","1","0","","","",""
"75365","1","3","0","","","","","1","0"
"78818","1","9","0","","","2","0","",""
"47182","1","8","0","1","-1","","","",""
"47191","1","12","0","1","1","","","",""
"48309","1","7","0","1","0","","","",""
"47273","1","6","0","1","1","","","",""
"48617","1","36","0","","","1","0","",""
"81366","1","3","0","1","8","","","",""
"81415","1","31","0","2","-2","","","",""
"76586","1","2","0","1","0","","","1","0"
"76411","1","3","0","","","1","0","",""
"76243","1","3","0","","","1","1","",""
"76883","1","1","0","1","20","","","",""
"48598","1","9","0","","","","","1","0"
"78846","1","7","0","1","1","","","",""
"76608","1","0","0","1","0","","","",""
"76414","1","1","0","1","0","","","",""
"76055","1","3","0","1","0","","","",""
"75949","1","13","0","1","-1","","","",""
"74351","1","6","0","","","1","0","",""
"47563","1","10","0","","","3","0","",""
"48263","1","4","0","1","9","","","",""
"19970","1","15","0","1","26","","","",""
"19853","1","9","0","","","1","0","",""
"20078","1","15","0","1","3","","","",""
"20086","1","5","0","1","0","","","",""
"19835","1","13","0","1","-1","","","",""
"71118","1","14","0","","","1","0","",""
"19360","1","110","0","2","12","","","",""
"19467","1","5","0","1","-4","","","",""
"45640","1","3","0","1","5","","","",""
"20253","1","23","0","1","0","","","",""
"20161","1","3","0","1","0","","","",""
"49266","1","9","0","","","","","1","0"
"49525","1","2","0","","","1","0","1","0"
"81164","1","37","0","","","1","0","",""
"21196","1","3","0","1","0","","","",""
"21115","1","14","0","1","0","","","",""
"74895","1","1","0","1","0","","","",""
"44388","1","8","0","","","2","0","1","0"
"44104","1","85","0","","","4","0","",""
